kind	level	name	limit_kind1	limit_lv1	limit_kind2	limit_lv2	restype1	resvalue1	restype2	resvalue2	restype3	resvalue3	restype4	resvalue4	worker	sec	value1	value2	value3	value4
21	34	法师营地	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	5	0	0	0
21	35	法师营地	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	5	0	0	0
21	36	法师营地	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	5	0	0	0
21	37	法师营地	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	5	0	0	0
21	38	法师营地	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	5	0	0	0
21	39	法师营地	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	5	0	0	0
21	40	法师营地	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	5	0	0	0
21	41	法师营地	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	5	0	0	0
21	42	法师营地	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	5	0	0	0
21	43	法师营地	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	5	0	0	0
21	44	法师营地	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	5	0	0	0
21	45	法师营地	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	5	0	0	0
21	46	法师营地	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	5	0	0	0
21	47	法师营地	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	5	0	0	0
21	48	法师营地	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	5	0	0	0
21	49	法师营地	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	5	0	0	0
21	50	法师营地	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	5	0	0	0
21	51	法师营地	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	5	0	0	0
21	52	法师营地	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	5	0	0	0
21	53	法师营地	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	5	0	0	0
21	54	法师营地	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	5	0	0	0
21	55	法师营地	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	5	0	0	0
21	56	法师营地	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	5	0	0	0
21	57	法师营地	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	5	0	0	0
21	58	法师营地	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	5	0	0	0
21	59	法师营地	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	5	0	0	0
21	60	法师营地	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	5	0	0	0
22	0	工匠坊	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
22	1	工匠坊	1	2	0	0	1	35	2	35	0	0	0	0	1	4	100	0	0	0
22	2	工匠坊	1	3	0	0	1	50	2	50	0	0	0	0	1	77	100	0	0	0
22	3	工匠坊	1	4	0	0	1	71	2	71	0	0	0	0	1	87	100	0	0	0
22	4	工匠坊	1	5	0	0	1	101	2	101	0	0	0	0	1	97	100	0	0	0
22	5	工匠坊	1	6	0	0	1	145	2	145	0	0	0	0	1	243	100	0	0	0
22	6	工匠坊	1	7	0	0	1	207	2	207	0	0	0	0	1	358	100	0	0	0
22	7	工匠坊	1	8	0	0	1	296	2	296	0	0	0	0	1	430	100	0	0	0
22	8	工匠坊	1	9	0	0	1	422	2	422	0	0	0	0	1	773	100	0	0	0
22	9	工匠坊	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	100	0	0	0
22	10	工匠坊	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	100	0	0	0
22	11	工匠坊	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	100	0	0	0
22	12	工匠坊	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	100	0	0	0
22	13	工匠坊	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	100	0	0	0
22	14	工匠坊	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	100	0	0	0
22	15	工匠坊	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	100	0	0	0
22	16	工匠坊	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	100	0	0	0
22	17	工匠坊	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	100	0	0	0
22	18	工匠坊	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	100	0	0	0
22	19	工匠坊	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	100	0	0	0
22	20	工匠坊	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	100	0	0	0
22	21	工匠坊	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	100	0	0	0
22	22	工匠坊	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	100	0	0	0
22	23	工匠坊	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	100	0	0	0
22	24	工匠坊	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	100	0	0	0
22	25	工匠坊	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	100	0	0	0
22	26	工匠坊	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	100	0	0	0
22	27	工匠坊	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	100	0	0	0
22	28	工匠坊	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	100	0	0	0
22	29	工匠坊	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	100	0	0	0
22	30	工匠坊	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	100	0	0	0
22	31	工匠坊	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	100	0	0	0
22	32	工匠坊	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	100	0	0	0
22	33	工匠坊	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	100	0	0	0
22	34	工匠坊	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	100	0	0	0
22	35	工匠坊	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	100	0	0	0
22	36	工匠坊	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	100	0	0	0
22	37	工匠坊	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	100	0	0	0
22	38	工匠坊	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	100	0	0	0
22	39	工匠坊	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	100	0	0	0
22	40	工匠坊	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	100	0	0	0
22	41	工匠坊	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	100	0	0	0
22	42	工匠坊	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	100	0	0	0
22	43	工匠坊	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	100	0	0	0
22	44	工匠坊	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	100	0	0	0
22	45	工匠坊	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	100	0	0	0
22	46	工匠坊	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	100	0	0	0
22	47	工匠坊	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	100	0	0	0
22	48	工匠坊	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	100	0	0	0
22	49	工匠坊	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	100	0	0	0
22	50	工匠坊	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	100	0	0	0
22	51	工匠坊	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	100	0	0	0
22	52	工匠坊	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	100	0	0	0
22	53	工匠坊	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	100	0	0	0
22	54	工匠坊	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	100	0	0	0
22	55	工匠坊	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	100	0	0	0
22	56	工匠坊	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	100	0	0	0
22	57	工匠坊	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	100	0	0	0
22	58	工匠坊	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	100	0	0	0
22	59	工匠坊	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	100	0	0	0
22	60	工匠坊	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	100	0	0	0
